gene	rep1	rep2	logFC	pvalue	FDR	significant	accession_number	unique.peptides	imputed	chrom	bp.start	bp.end
GSN	-0.0513897344915044	-0.0308344841625647	-0.0411121093270345	0.58557100375774	0.718163291728162	FALSE	sp|P06396-2|GELS_HUMAN	24	FALSE	9	123970072	124095121
SRP72	0.0440661267857791	-0.131603278269846	-0.0437685757420334	0.622248747511905	0.745239287221126	FALSE	sp|O76094-2|SRP72_HUMAN	2	FALSE	4	57333081	57369839
PPFIBP1	-0.13521055662617	0.046610904558019	-0.0442998260340755	0.621613316948126	0.745239287221126	FALSE	sp|Q86W92-2|LIPB1_HUMAN	2	FALSE	12	27676364	27848497
DPYSL2	0.00863868055518324	-0.0982410084086389	-0.0448011639267278	0.578776355904458	0.712263501672439	FALSE	sp|Q16555-2|DPYL2_HUMAN	2	FALSE	8	26371791	26515694
RAI14	-0.154334600798371	0.0633783224899531	-0.045478139154209	0.633470693791723	0.749886665664043	FALSE	sp|Q9P0K7-3|RAI14_HUMAN	11	FALSE	5	34656342	34832732
ARHGAP21	-0.245445958466767	0.14683347645866	-0.0493062410040535	0.703350311437468	0.804632756284463	FALSE	sp|Q5T5U3|RHG21_HUMAN	3	FALSE	10	24872538	25012597
GAPDH	0.0166491378514486	-0.116272823662033	-0.0498118429052922	0.552113581378166	0.685349324106578	FALSE	sp|P04406|G3P_HUMAN	13	FALSE	12	6643093	6647537
EIF3F	0.0698148381876109	-0.175331844809815	-0.052758503311102	0.599504505441948	0.728989322093525	FALSE	sp|O00303|EIF3F_HUMAN	4	FALSE	11	7991798	8023409
FNDC3B	-0.194979254533365	0.0840763958790021	-0.0554514293271814	0.603572729922136	0.729822982170591	FALSE	sp|Q53EP0|FND3B_HUMAN	5	FALSE	3	171757418	172119455
ZCCHC17	0.18249473157173	-0.29828699583458	-0.057896132131425	0.698958870884021	0.802175911207183	FALSE	A0A087WYV3|A0A087WYV3_HUMAN	2	FALSE	1	31769842	31837783
TXN	-0.0173736138619454	-0.100438188679679	-0.0589059012708122	0.460398716773523	0.597432091638964	FALSE	sp|P10599|THIO_HUMAN	3	FALSE	9	113006091	113018920
RPL37	0.0978365554389313	-0.219655319751116	-0.0609093821560923	0.594954919709765	0.724689552968453	FALSE	sp|P61927|RL37_HUMAN	4	FALSE	5	40825364	40835437
SRRM1	-0.257654368718526	0.131966082846368	-0.062844142936079	0.627848277588462	0.74818586412625	FALSE	sp|Q8IYB3-2|SRRM1_HUMAN	9	FALSE	1	24958207	24999758
FXR2	-0.048047650974187	-0.0828909869901828	-0.0654693189821849	0.400278339552749	0.535953207453587	FALSE	sp|P51116|FXR2_HUMAN	6	FALSE	17	7494548	7518189
CALM2	-0.0512863121754172	-0.0893944370256321	-0.0703403746005246	0.369920262577476	0.504757610196365	FALSE	sp|P0DP24|CALM2_HUMAN	5	FALSE	14	90862846	90874605
PHKB	-0.279931060563602	0.138246831176154	-0.070842114693724	0.603374626650789	0.729822982170591	FALSE	sp|Q93100-2|KPBB_HUMAN	2	FALSE	16	47495034	47735434
FLII	-0.114444233183402	-0.0273752047097986	-0.0709097189466003	0.382904472972571	0.518516473817024	FALSE	sp|Q13045-2|FLII_HUMAN	2	FALSE	17	18148150	18162230
KIF2A	-0.0797075982568032	-0.0655623486004657	-0.0726349734286344	0.352507253387938	0.494201345436031	FALSE	sp|O00139|KIF2A_HUMAN	4	FALSE	5	61601989	61833076
CLNS1A	0.0295688631620408	-0.17545307225808	-0.0729421045480196	0.44477918526998	0.58351764673034	FALSE	E9PMI6|E9PMI6_HUMAN	2	FALSE	11	77225981	77348850
IFIT1	-0.233399404046409	0.087302274284518	-0.0730485648809455	0.52912512159016	0.661700787569373	FALSE	sp|P09914|IFIT1_HUMAN	2	FALSE	10	91152303	91163745
SF3B3	-0.0110483873476745	-0.136684467375268	-0.0738664273614712	0.385477115355891	0.520257110401831	FALSE	sp|Q15393|SF3B3_HUMAN	13	FALSE	16	70557691	70608820
SF3B1	0.00641926717663921	-0.155129895645459	-0.0743553142344099	0.405605268480838	0.540229169290073	FALSE	sp|O75533|SF3B1_HUMAN	13	FALSE	2	198254508	198299815
NAMPT	-0.0978415260993586	-0.05281544994169	-0.0753284880205243	0.34189847990667	0.481245105373304	FALSE	sp|P43490|NAMPT_HUMAN	14	FALSE	7	105888731	105926772
ACLY	-0.13346896741173	-0.0179878476820328	-0.0757284075468814	0.368856168700749	0.504267993539265	FALSE	sp|P53396-2|ACLY_HUMAN	3	FALSE	17	40023161	40086795
MYO1D	-0.143033306308993	-0.0117275103130154	-0.0773804083110042	0.368772629749315	0.504267993539265	FALSE	K7EIG7|K7EIG7_HUMAN	24	FALSE	17	30819540	31204195
DNAJA2	-0.0698002138802494	-0.085005679916673	-0.0774029468984612	0.325203767290911	0.465041387226003	FALSE	sp|O60884|DNJA2_HUMAN	2	FALSE	16	46989299	47007699
MYO5A	0.0462103571037069	-0.201917986911855	-0.077853814904074	0.449591074231807	0.587673890449254	FALSE	sp|Q9Y4I1-2|MYO5A_HUMAN	9	FALSE	15	52599480	52821247
GLG1	-0.0450096641419755	-0.111965444195121	-0.0784875541685482	0.330877609565216	0.47126990206998	FALSE	H3BM42|H3BM42_HUMAN	2	FALSE	16	74485856	74641012
TMOD3	-0.139555206110508	-0.0257687055538511	-0.0826619558321795	0.330088715343202	0.471084693553672	FALSE	sp|Q9NYL9|TMOD3_HUMAN	12	FALSE	15	52121825	52239492
MAEA	-0.0476827193004006	-0.119455038597174	-0.0835688789487873	0.305830218526397	0.446262461727294	FALSE	sp|Q7L5Y9-2|MAEA_HUMAN	5	FALSE	4	1283639	1333935
HSP90B1	-0.168126868483448	-0.00656021491964864	-0.0873435417015483	0.336052795783939	0.475797522743597	FALSE	sp|P14625|ENPL_HUMAN	17	FALSE	12	104323885	104347423
RP9	-0.0745357842200818	-0.100169108044593	-0.0873524461323374	0.275287385337541	0.416132094114887	FALSE	sp|Q8TA86|RP9_HUMAN	3	FALSE	7	33134409	33149013
MICOS13	-0.274985829818746	0.099595457336644	-0.087695186241051	0.49408430369187	0.62971528901905	FALSE	sp|Q5XKP0|MIC13_HUMAN	2	FALSE	19	5678432	5680907
RPL22	0.0564132227909333	-0.232799492114157	-0.0881931346616118	0.428242903322403	0.565977219732936	FALSE	sp|P35268|RL22_HUMAN	3	FALSE	1	6241329	6269449
KTN1	-0.280970837921139	0.100993538082939	-0.0899886499191	0.488749134884162	0.625144242293695	FALSE	sp|Q86UP2-2|KTN1_HUMAN	6	FALSE	14	56025790	56168244
CAST	-0.0352551379328041	-0.146143743761925	-0.0906994408473645	0.289070608197852	0.427920258512348	FALSE	sp|P20810-9|ICAL_HUMAN	3	FALSE	5	95860971	96115299
PRRC2A	-0.193934718871763	0.0109246828247933	-0.0915050180234848	0.347113537145912	0.487595636658796	FALSE	sp|P48634|PRC2A_HUMAN	13	FALSE	6	31588497	31605548
FLNB	-0.0979136219569448	-0.0852555123162055	-0.0915845671365751	0.254574322837724	0.3902490714433	FALSE	sp|O75369-6|FLNB_HUMAN	14	FALSE	3	57994127	58157982
ZC3H7A	-0.110645832327069	-0.0727275356933994	-0.0916866840102342	0.257493727903909	0.392554403947324	FALSE	sp|Q8IWR0|Z3H7A_HUMAN	2	FALSE	16	11844442	11891123
EIF3K	-0.0100671968808932	-0.174410652037064	-0.0922389244589786	0.31455905801504	0.452534660927069	FALSE	K7ERF1|K7ERF1_HUMAN	3	FALSE	19	39109735	39127595
AMY2B	-0.111060575462737	-0.0743209567255008	-0.0926907660941189	0.252852527512595	0.389632666317899	FALSE	sp|P19961-2|AMY2B_HUMAN	3	FALSE	1	104096437	104122156
SRSF10	-0.148795335251879	-0.0369061871949867	-0.0928507612234329	0.279802323882896	0.419439475988471	FALSE	sp|O75494-2|SRS10_HUMAN	4	FALSE	1	24291294	24307417
ACOT9	-0.179503074370707	-0.00735849107074316	-0.0934307827207251	0.314448192282174	0.452534660927069	FALSE	H7C5Q2|H7C5Q2_HUMAN	3	FALSE	X	23720370	23784592
TFIP11	-0.0948347822191842	-0.0926024877993648	-0.0937186350092745	0.244902338121539	0.381492748925709	FALSE	sp|Q9UBB9|TFP11_HUMAN	3	FALSE	22	26887191	26908471
ARF3	-0.208080474040834	0.0201827792803719	-0.093948847380231	0.353531158244522	0.494666884823548	FALSE	sp|P61204-2|ARF3_HUMAN	2	FALSE	12	49329506	49351334
PDIA4	0.0391073127339112	-0.229138389736985	-0.0950155385015369	0.379810864643711	0.515303165503328	FALSE	sp|P13667|PDIA4_HUMAN	5	FALSE	7	148700154	148725733
GPX1	-0.21088033093114	0.0154173276628846	-0.0977315016341277	0.334988405621669	0.475231567498995	FALSE	A0A087WUQ6|A0A087WUQ6_HUMAN	3	FALSE	3	49394609	49396033
ZYX	-0.300442299369156	0.100661414308565	-0.0998904425302956	0.459031500480733	0.596740950624953	FALSE	sp|Q15942|ZYX_HUMAN	5	FALSE	7	143078173	143088204
SFSWAP	-0.136506522862309	-0.0697935132822671	-0.103150018072288	0.218508403786971	0.349515679435535	FALSE	sp|Q12872-2|SFSWA_HUMAN	3	FALSE	12	132195626	132284282
PSMC6	-0.0509168985165758	-0.155874298482669	-0.103395598499622	0.232774725709994	0.368284229205833	FALSE	sp|P62333|PRS10_HUMAN	3	FALSE	14	53173890	53195305
RTCB	-0.0688813085089812	-0.141234005319284	-0.105057656914133	0.213381143368459	0.343783419897865	FALSE	sp|Q9Y3I0|RTCB_HUMAN	8	FALSE	22	32783569	32808242
CTNNA2	0.024295039099961	-0.239461037352648	-0.107582999126343	0.322681578587636	0.462359376132584	FALSE	sp|P26232|CTNA2_HUMAN	2	FALSE	2	79412357	80875905
SORT1	0.047264741695745	-0.265636140133083	-0.109185699218669	0.354617540157293	0.495217853930595	FALSE	sp|Q99523|SORT_HUMAN	2	FALSE	1	109852192	109940573
IGKV4-1	-0.13859143950884	-0.0820605311507734	-0.110325985329807	0.190615531708995	0.317604858411008	FALSE	sp|P06312|KV401_HUMAN	3	FALSE	2	89184913	89185669
RSRC1	-0.0274094457787513	-0.194465778735982	-0.110937612257367	0.239981764005647	0.375463810205771	FALSE	sp|Q96IZ7-2|RSRC1_HUMAN	6	FALSE	3	157823644	158263519
CCT5	-0.0361502526932327	-0.192881839900956	-0.114516046297094	0.221198255319829	0.352242210587256	FALSE	E9PCA1|E9PCA1_HUMAN	8	FALSE	5	10250033	10266524
CTNND1	-0.0898888993438796	-0.139338145231445	-0.114613522287662	0.175494933122428	0.303089075320135	FALSE	sp|O60716-8|CTND1_HUMAN	2	FALSE	11	57520715	57587018
ATP1A3	-0.156760382064043	-0.0751070798411284	-0.115933730952586	0.18062537757057	0.306288964617818	FALSE	M0R116|M0R116_HUMAN	3	FALSE	19	42470734	42501649
IGF2BP1	-0.0867567913321068	-0.149819622040756	-0.118288206686431	0.168020420689412	0.290882810636634	FALSE	sp|Q9NZI8|IF2B1_HUMAN	7	FALSE	17	47074774	47133012
ACTB	-0.0310927514114923	-0.207195902899624	-0.119144327155558	0.217919732775274	0.349355625413276	FALSE	sp|P60709|ACTB_HUMAN	15	FALSE	7	5566782	5603415
LGALS1	-0.238235769344563	-0.00276143522815531	-0.120498602286359	0.253943557704535	0.3902490714433	FALSE	sp|P09382|LEG1_HUMAN	6	FALSE	22	38071615	38075813
CORO1C	-0.202603447460358	-0.0441306048206762	-0.123367026140517	0.194374776744384	0.319489575568356	FALSE	sp|Q9ULV4|COR1C_HUMAN	4	FALSE	12	109038885	109125372
HGF	-0.135373897494727	-0.113267335970868	-0.124320616732797	0.144667313714975	0.260546925204552	FALSE	sp|P14210|HGF_HUMAN	5	FALSE	7	81328322	81399754
MYO1B	-0.0806400322554346	-0.170129188465143	-0.125384610360289	0.156859006873192	0.278298238000825	FALSE	sp|O43795-2|MYO1B_HUMAN	23	FALSE	2	192109911	192290115
ATXN2L	-0.254020396289931	0.00196838789361919	-0.126026004198156	0.25075312246501	0.387232143763461	FALSE	sp|Q8WWM7-6|ATX2L_HUMAN	7	FALSE	16	28834356	28848558
IGHV1-2	-0.359896824668628	0.106796084857802	-0.126550369905413	0.40414939422456	0.540124891346842	FALSE	sp|P23083|HV102_HUMAN	2	FALSE	14	106452669	106453106
LUC7L2	-0.172634373568705	-0.0896718455405043	-0.131153109554605	0.140549195373405	0.255057549979657	FALSE	sp|Q9Y383|LC7L2_HUMAN	12	FALSE	7	139025105	139108198
CDK17	-0.0948531836862223	-0.168117961295348	-0.131485572490785	0.136987527032813	0.253090650719538	FALSE	sp|Q00537-2|CDK17_HUMAN	3	FALSE	12	96672039	96794338
TNS1	-0.106303030090849	-0.160121724499415	-0.133212377295132	0.128588762844188	0.244523844238283	FALSE	A0A2R8Y4T1|A0A2R8Y4T1_HUMAN	6	FALSE	2	218664512	218867718
CMAS	-0.0921282270440891	-0.17599414350806	-0.134061185276074	0.134216925604867	0.250496862270764	FALSE	sp|Q8NFW8|NEUA_HUMAN	2	FALSE	12	22199108	22218608
DHX38	-0.105733659027859	-0.164458722169602	-0.13509619059873	0.125556414740697	0.241975300645818	FALSE	sp|Q92620|PRP16_HUMAN	2	FALSE	16	72127461	72146811
PGAM5	-0.0299210597334749	-0.244173445193532	-0.137047252463503	0.190152927203238	0.317604858411008	FALSE	sp|Q96HS1-2|PGAM5_HUMAN	7	FALSE	12	133287405	133299228
PTGS2	-0.260858643582086	-0.016307007263908	-0.138582825422997	0.205836911350913	0.333726511600686	FALSE	sp|P35354|PGH2_HUMAN	5	FALSE	1	186640923	186649559
MYL9	0.0437255125211458	-0.324730904975642	-0.140502696227248	0.288910500397403	0.427920258512348	FALSE	sp|P24844|MYL9_HUMAN	3	FALSE	20	35169887	35178228
PHLDB2	-0.0938878781473882	-0.188867762327256	-0.141377820237322	0.122286093380586	0.238762267509451	FALSE	sp|Q86SQ0|PHLB2_HUMAN	6	FALSE	3	111451344	111695364
RPS12	-0.129462855299678	-0.154000601512905	-0.141731728406291	0.10757611006132	0.21720930340989	FALSE	sp|P25398|RS12_HUMAN	3	FALSE	6	133135580	133138703
LASP1	0.0555892765455575	-0.348027560456696	-0.146219141955569	0.297505435362021	0.435002834936289	FALSE	C9J9W2|C9J9W2_HUMAN	2	FALSE	17	37026112	37078023
SART1	-0.171535342899283	-0.122492512009558	-0.14701392745442	0.101260809807922	0.212644930000216	FALSE	sp|O43290|SNUT1_HUMAN	3	FALSE	11	65729160	65747299
RANBP1	-0.186234969542177	-0.108413184021185	-0.147324076781681	0.106464938500209	0.216047353831018	FALSE	F6WQW2|F6WQW2_HUMAN	4	FALSE	22	20103461	20114878
PDIA6	-0.179066241960943	-0.116383488544898	-0.14772486525292	0.102454735747447	0.212644930000216	FALSE	sp|Q15084|PDIA6_HUMAN	8	FALSE	2	10923517	10978103
IVNS1ABP	-0.097850324519527	-0.198134702463321	-0.147992513491424	0.111480494638472	0.222029397399743	FALSE	sp|Q9Y6Y0|NS1BP_HUMAN	9	FALSE	1	185265520	185286461
ISG15	-0.138434317100653	-0.163442293337901	-0.150938305219277	0.0921797009256199	0.201555003552961	FALSE	A0A096LPJ4|A0A096LPJ4_HUMAN	5	FALSE	1	948803	949920
RPS7	-0.173175820916907	-0.128784476106844	-0.150980148511875	0.0941510607706532	0.2046140074499	FALSE	sp|P62081|RS7_HUMAN	6	FALSE	2	3622795	3628509
PEAK1	-0.1704862868771	-0.13344293280106	-0.15196460983908	0.0917323301831473	0.201192073867946	FALSE	sp|Q9H792|PEAK1_HUMAN	4	FALSE	15	77400471	77712486
SHFL	-0.0753063624035164	-0.230210578384423	-0.15275847039397	0.123317171978193	0.239597222729369	FALSE	sp|Q9NUL5|RYDEN_HUMAN	3	FALSE	19	10196798	10203928
FABP5	-0.503079709418575	0.196505551920836	-0.153287078748869	0.461849318892634	0.598228737333756	FALSE	I6L8B7|I6L8B7_HUMAN	2	FALSE	8	82192598	82197012
ELOB	-0.438785039508186	0.131446138803138	-0.153669450352524	0.387557016012303	0.520257110401831	FALSE	B8ZZU8|B8ZZU8_HUMAN	2	FALSE	16	2821415	2827298
NT5DC2	0.266264846107337	-0.574058884671466	-0.153897019282065	0.526193935837795	0.661210306017616	FALSE	sp|Q9H857|NT5D2_HUMAN	2	FALSE	3	52558386	52569070
HPR	-0.245229483855979	-0.0644233402571075	-0.154826412056543	0.13143851194426	0.247823169096733	FALSE	sp|P00739|HPTR_HUMAN	3	FALSE	16	72088522	72111145
TOMM20	-0.153263812166703	-0.156432868646288	-0.154848340406496	0.0854789327793962	0.190991990428963	FALSE	sp|Q15388|TOM20_HUMAN	2	FALSE	1	235272651	235292251
CAPN2	0.0599578605290958	-0.370978228994378	-0.155510184232641	0.290752183388878	0.429520270915387	FALSE	sp|P17655|CAN2_HUMAN	3	FALSE	1	223889295	223963720
SRRT	-0.216596599383031	-0.0949209919867897	-0.15575879568491	0.105179613502802	0.214866924727152	FALSE	sp|Q9BXP5-5|SRRT_HUMAN	5	FALSE	7	100472733	100486285
PRDX2	-0.227184130045774	-0.0924085598694617	-0.159796344957618	0.103301139433372	0.212644930000216	FALSE	sp|P32119|PRDX2_HUMAN	3	FALSE	19	12907634	12912694
EIF3D	-0.180621861872829	-0.139251206782863	-0.159936534327846	0.0808847317675157	0.182437171021368	FALSE	sp|O15371-3|EIF3D_HUMAN	3	FALSE	22	36906897	36925483
SRSF7	-0.262107297361375	-0.0620508952395511	-0.162079096300463	0.127616601643816	0.244523844238283	FALSE	sp|Q16629-4|SRSF7_HUMAN	7	FALSE	2	38970741	38978636
HDX	0.0398839741538914	-0.364345639855951	-0.16223083285103	0.254889952956673	0.3902490714433	FALSE	sp|Q7Z353|HDX_HUMAN	3	FALSE	X	83572882	83757487
SEC23A	-0.304663409316582	-0.0244116269130572	-0.16453751811482	0.167773893015689	0.290882810636634	FALSE	sp|Q15436-2|SC23A_HUMAN	2	FALSE	14	39501123	39578850
H2AZ1	-0.0972051198626183	-0.233899020680706	-0.165552070271662	0.0953225661710771	0.20590826227287	FALSE	sp|P0C0S5|H2AZ_HUMAN	3	FALSE	4	100869242	100871512
ATG13	0.0728009552020872	-0.404336018804596	-0.165767531801254	0.29515410309326	0.432449146950165	FALSE	sp|O75143-3|ATG13_HUMAN	2	FALSE	11	46638826	46696368
EIF5B	-0.200932600826118	-0.131163615736792	-0.166048108281455	0.077219226343612	0.177328476352045	FALSE	sp|O60841|IF2P_HUMAN	5	FALSE	2	99953816	100017789
PSMC4	-0.0869161457464891	-0.246172070135149	-0.166544107940819	0.102164889985681	0.212644930000216	FALSE	sp|P43686|PRS6B_HUMAN	10	FALSE	19	40476912	40487348
CAVIN3	-0.298423871894578	-0.037816084573663	-0.16811997823412	0.149101235852849	0.266518459086967	FALSE	sp|Q969G5|CAVN3_HUMAN	6	FALSE	11	6340176	6341740
ACTN4	-0.390739381241602	0.0441306509636163	-0.173304365138993	0.248829316186975	0.38606903932154	FALSE	sp|O43707|ACTN4_HUMAN	8	FALSE	19	39138289	39222223
ARPC1B	-0.195008232082461	-0.153420940234934	-0.174214586158697	0.0642370814727585	0.159617398716514	FALSE	sp|O15143|ARC1B_HUMAN	2	FALSE	7	98971872	98992424
GIGYF2	-0.133568397267688	-0.218058050889727	-0.175813224078707	0.0687218817335441	0.166563204879607	FALSE	sp|Q6Y7W6-4|GGYF2_HUMAN	3	FALSE	2	233562009	233725285
DSP	-0.321537996004448	-0.0349313428167726	-0.17823466941061	0.145555900050012	0.260833254475586	FALSE	sp|P15924-2|DESP_HUMAN	4	FALSE	6	7541808	7586950
RPL22L1	-0.236053802770808	-0.121013301808535	-0.178533552289672	0.0725581318091296	0.170654816590551	FALSE	H0Y8C2|H0Y8C2_HUMAN	2	FALSE	3	170582664	170588272
SF3B2	-0.0735558937591385	-0.284207444869612	-0.178881669314375	0.105815255476965	0.215549594490114	FALSE	sp|Q13435|SF3B2_HUMAN	13	FALSE	11	65818200	65836779
ATP5PO	-0.164678322813685	-0.194576138440834	-0.179627230627259	0.0580544479006271	0.152606361209369	FALSE	sp|P48047|ATPO_HUMAN	12	FALSE	21	35275757	35288284
CAPZA1	-0.211783426447884	-0.150090465081057	-0.180936945764471	0.0599461442425484	0.155859975030626	FALSE	sp|P52907|CAZA1_HUMAN	5	FALSE	1	113161795	113214241
HBB	-0.133739811875561	-0.230273716736622	-0.182006764306092	0.0647399239549498	0.159617398716514	FALSE	sp|P68871|HBB_HUMAN	3	FALSE	11	5246694	5250625
SRSF6	-0.198653492116943	-0.172368909626769	-0.185511200871856	0.0527171598741658	0.144972189653956	FALSE	sp|Q13247|SRSF6_HUMAN	7	FALSE	20	42086568	42092245
FRYL	-0.215794355395833	-0.156557060917436	-0.186175708156635	0.0549684037231383	0.148043218385687	FALSE	sp|O94915|FRYL_HUMAN	41	FALSE	4	48499378	48782339
CDCP1	-0.330364753712864	-0.046094756619059	-0.188229755165961	0.127909388311584	0.244523844238283	FALSE	sp|Q9H5V8-2|CDCP1_HUMAN	2	FALSE	3	45123770	45187914
SNRNP27	0.000579078170986236	-0.380622117839721	-0.190021519834367	0.179983017496729	0.306288964617818	FALSE	sp|Q8WVK2|SNR27_HUMAN	4	FALSE	2	70120692	70132707
DDX41	-0.182043298786265	-0.198594196858796	-0.19031874782253	0.0485216013997729	0.139890907261442	FALSE	sp|Q9UJV9|DDX41_HUMAN	8	FALSE	5	176938578	176944470
SLC39A7	-0.162762031321417	-0.224345307285759	-0.193553669303588	0.0493423571485507	0.141119141444855	FALSE	sp|Q92504|S39A7_HUMAN	3	FALSE	6	33168222	33172216
GOLGA3	-0.351666997634815	-0.0355937378275932	-0.193630367731204	0.136487912913707	0.252820874956737	FALSE	sp|Q08378|GOGA3_HUMAN	67	FALSE	12	133345495	133405444
SBF1	-0.275948967685178	-0.112860291695768	-0.194404629690473	0.0695910388752658	0.167491788348508	FALSE	sp|O95248|MTMR5_HUMAN	8	FALSE	22	50883429	50913454
CCAR1	-0.156198273041497	-0.232799610920349	-0.194498941980923	0.0505099430498572	0.141625918747639	FALSE	sp|Q8IX12-2|CCAR1_HUMAN	11	FALSE	10	70480769	70552134
MTA2	-0.253035156611318	-0.1397569866594	-0.196396071635359	0.0552821266148596	0.148043218385687	FALSE	sp|O94776|MTA2_HUMAN	2	FALSE	11	62360686	62369312
RBM39	-0.179829208130553	-0.214889037181166	-0.197359122655859	0.0443575309374622	0.133821243123567	FALSE	sp|Q14498-2|RBM39_HUMAN	24	FALSE	20	34291531	34330234
RBMS1	0.0533850633852602	-0.464705364212048	-0.205660150413394	0.232817442798653	0.368284229205833	FALSE	E7ETU5|E7ETU5_HUMAN	2	FALSE	2	161128662	161350305
ABCF1	-0.205416459113561	-0.214445908895332	-0.209931184004446	0.0358754294710591	0.11337491827839	FALSE	sp|Q8NE71-2|ABCF1_HUMAN	6	FALSE	6	30539153	30564956
GSR	-0.419101808824941	-0.000795606242096625	-0.209948707533519	0.167335924404816	0.290882810636634	FALSE	sp|P00390-5|GSHR_HUMAN	2	FALSE	8	30535583	30585443
EIF3I	-0.182369305568123	-0.238798218054725	-0.210583761811424	0.0378078949610982	0.118564232005198	FALSE	sp|Q13347|EIF3I_HUMAN	5	FALSE	1	32687529	32697205
ATRX	-0.149930051983915	-0.276336223567021	-0.213133137775468	0.0457718055299298	0.134936468649132	FALSE	sp|P46100-2|ATRX_HUMAN	2	FALSE	X	76760356	77041702
HTATSF1	-0.216725931998518	-0.211161943629754	-0.213943937814136	0.0337703877798507	0.108277252298624	FALSE	sp|O43719|HTSF1_HUMAN	6	FALSE	X	135579238	135594505
EIF3G	-0.146219672671471	-0.285409160346315	-0.215814416508893	0.0465454078693076	0.135836598475734	FALSE	K7ER90|K7ER90_HUMAN	6	FALSE	19	10225693	10230596
S100A16	-0.060849574439068	-0.370837764668757	-0.215843669553912	0.103497112783322	0.212644930000216	FALSE	sp|Q96FQ6|S10AG_HUMAN	3	FALSE	1	153579362	153585621
ARHGEF26	0.0417924078832073	-0.476513188207058	-0.217360390161925	0.211646917022299	0.342370012830189	FALSE	gi|9000000002|!3xFLAG-ARHGEF26	1	FALSE	3	153838792	153975616
IFI16	-0.223521853311393	-0.211272154973592	-0.217397004142492	0.0321806344143937	0.105546576175649	FALSE	sp|Q16666-6|IF16_HUMAN	3	FALSE	1	158969758	159024945
PDIA3	-0.0823338429387661	-0.352542949387765	-0.217438396163265	0.0848268332125444	0.190129108924668	FALSE	sp|P30101|PDIA3_HUMAN	10	FALSE	15	44038590	44065477
MT1E	-0.225647419362524	-0.212042512658758	-0.218844966010641	0.0315307447994684	0.104662101833679	FALSE	sp|P04732|MT1E_HUMAN	3	FALSE	16	56659387	56661024
PRPF38B	-0.228220540800095	-0.211592877672771	-0.219906709236433	0.0311068145137728	0.104419588626045	FALSE	sp|Q5VTL8|PR38B_HUMAN	10	FALSE	1	109234945	109244425
CHERP	-0.218568862329608	-0.226446247647001	-0.222507554988304	0.0298213541211289	0.103670153443016	FALSE	sp|Q8IWX8|CHERP_HUMAN	3	FALSE	19	16628700	16653341
SRSF2	-0.240376539373898	-0.207405587531156	-0.223891063452527	0.0298686036493165	0.103670153443016	FALSE	sp|Q01130-2|SRSF2_HUMAN	4	FALSE	17	74730197	74733456
EEF1E1	-0.0404950154884993	-0.408367951264268	-0.224431483376384	0.120343213027225	0.236388454160621	FALSE	H0YAL7|H0YAL7_HUMAN	3	FALSE	6	8073593	8102811
LRCH1	-0.12603531366193	-0.32323827106617	-0.22463679236405	0.0543704070736119	0.147813083869325	FALSE	sp|Q9Y2L9-2|LRCH1_HUMAN	4	FALSE	13	47127303	47327175
ARPC5	-0.362632770579783	-0.0911550404116852	-0.226893905495734	0.0763287367841449	0.176132589568034	FALSE	sp|O15511|ARPC5_HUMAN	6	FALSE	1	183592401	183604892
PABPC4	0.0192389241386515	-0.476278896173245	-0.228519986017297	0.180774745550656	0.306288964617818	FALSE	sp|Q13310-3|PABP4_HUMAN	8	FALSE	1	40026488	40042462
MTHFD1L	-0.272808141507749	-0.188162714819363	-0.230485428163556	0.030734184530075	0.104300049164252	FALSE	sp|Q6UB35|C1TM_HUMAN	5	FALSE	6	151186685	151423023
DARS1	-0.212862473043717	-0.249112458519747	-0.230987465781732	0.0271267869506383	0.0992541991024589	FALSE	sp|P14868-2|SYDC_HUMAN	8	FALSE	2	136664252	136743254
AHSG	-0.177155784177152	-0.286471861220662	-0.231813822698907	0.0329867842600599	0.10687831367016	FALSE	sp|P02765|FETUA_HUMAN	2	FALSE	3	186330712	186339107
ERP44	-0.229902076955291	-0.237466522224921	-0.233684299590106	0.0254231025251419	0.0962848619352624	FALSE	sp|Q9BS26|ERP44_HUMAN	5	FALSE	9	102741461	102861322
ARPC2	-0.1733507199008	-0.29496160029527	-0.234156160098035	0.0336001509704142	0.108216702449757	FALSE	sp|O15144|ARPC2_HUMAN	8	FALSE	2	219081817	219119079
SATB2	-0.276751285131308	-0.193164873898802	-0.234958079515055	0.0287919289386121	0.102931145955538	FALSE	C9JR56|C9JR56_HUMAN	3	FALSE	2	200134223	200335989
PFKP	-0.23892706124181	-0.234399722238607	-0.236663391740208	0.0243626889987288	0.0941585007248169	FALSE	sp|Q01813-2|PFKAP_HUMAN	4	FALSE	10	3108525	3179904
YWHAE	-0.279938939548185	-0.203413274530629	-0.241676107039407	0.0256835700487033	0.0962848619352624	FALSE	sp|P62258|1433E_HUMAN	2	FALSE	17	1247566	1303672
PLG	-0.257928399899324	-0.22855653978008	-0.243242469839702	0.0226502573386163	0.0895518078567006	FALSE	sp|P00747|PLMN_HUMAN	10	FALSE	6	161123270	161174347
COPB1	-0.132123364937641	-0.359429334973008	-0.245776349955324	0.0487746991475126	0.140055863013942	FALSE	sp|P53618|COPB_HUMAN	4	FALSE	11	14464986	14521573
